month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_days_on_market_mm_day,median_days_on_market_yy,median_days_on_market_yy_day,median_days_on_market_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
202004,95835,"sacramento, ca",2198,78,143,248,96.593623,96.08091024,97.10633516,25.5,-0.0727,-2,0.0625,1.5,-36.5,416800,-0.0183,-0.0188,1.3023
202004,95831,"sacramento, ca",868,93,293,255,96.221379,97.61202416,94.83073465,21.5,-0.2833,-8.5,0,0,-40.5,549750,-0.0149,0.172,1.7178
202004,95820,"sacramento, ca",2839,95,288,3105,96.217868,96.38291895,96.05281641,25,-0.1071,-3,-0.375,-15,-37,309892,0.0076,0.0345,0.9683
202004,95826,"sacramento, ca",1705,130,12,846,95.617362,95.19595449,96.03876949,27.5,0.2222,5,-0.1129,-3.5,-34.5,352550,0.0219,0.0698,1.1016
202004,95828,"sacramento, ca",1009,277,-69,451,93.320691,91.98623402,94.65514819,32,0.3913,9,0,0,-30,342550,-0.0101,0.0705,1.0703
202004,95815,"sacramento, ca",5151,442,-55,27,91.533221,93.29259727,89.77384464,30.5,0.1091,3,0.1731,4.5,-31.5,280000,0.0568,0.1002,0.8748
202004,95819,"sacramento, ca",6106,454,206,-250,91.399775,96.08091024,86.71864026,25.5,-0.0377,-1,0.1087,2.5,-36.5,714550,-0.0266,0.0209,2.2328
202004,95825,"sacramento, ca",1840,540,262,1614,90.602613,91.98623402,89.21899143,32,0.2549,6.5,-0.1351,-5,-30,248050,-0.2062,-0.1061,0.775
202004,95842,"sacramento, ca",3408,717,-474,431,89.190898,85.32097205,93.06082315,38,0.434,11.5,0.2258,7,-24,319500,0.0239,0.2171,0.9983
202004,95818,"sacramento, ca",4693,789,-175,-342,88.442899,93.60162944,83.28416912,30,-0.0323,-1,0.3636,8,-32,605000,0.0092,-0.0243,1.8905
202004,95822,"sacramento, ca",1556,803,64,140,88.312965,88.41831718,88.20761343,35.5,0.0143,0.5,0.1833,5.5,-26.5,349950,0.0766,0.2069,1.0934
202004,95834,"sacramento, ca",4304,921,46,1236,87.357775,90.44809664,84.26745329,33.5,0.1964,5.5,0.1356,4,-28.5,415050,-0.0292,0.0473,1.2969
202004,95829,"sacramento, ca",5657,927,1188,2591,87.319146,89.41564827,85.22264363,34.5,-0.1882,-8,-0.3301,-17,-27.5,446544,-0.0387,-0.055,1.3953
202004,95838,"sacramento, ca",3755,974,66,2619,87.013626,78.59249895,95.43475207,42.5,0.2143,7.5,-0.0341,-1.5,-19.5,289500,0.0431,-0.0196,0.9045
202004,95821,"sacramento, ca",1917,977,194,811,86.985532,90.0337126,83.93735075,34,0.0149,0.5,-0.1605,-6.5,-28,398800,0.0146,0.0549,1.2461
202004,95833,"sacramento, ca",1947,1049,61,-200,86.381514,89.00828768,83.75474083,35,0.0769,2.5,0.1475,4.5,-27,376040,0.0231,0.0821,1.175
202004,95823,"sacramento, ca",273,1240,-445,-481,84.864447,79.41424357,90.31465093,42,0.2174,7.5,0.2174,7.5,-20,304850,-2.00E-04,0.0888,0.9525
202004,95817,"sacramento, ca",7276,1301,-413,279,84.390364,94.21969378,74.56103385,29,0.0741,2,0.0545,1.5,-33,412000,-0.0168,0.115,1.2873
202004,95816,"sacramento, ca",4839,1416,794,1233,83.544037,88.41831718,78.66975699,35.5,0.1094,3.5,-0.1647,-7,-26.5,667300,-0.0166,0.0111,2.0852
202004,95824,"sacramento, ca",5098,1545,-612,65,82.525636,77.15971344,87.8915578,43.5,0.2429,8.5,0.2985,10,-18.5,268550,0.0161,0.0742,0.8391
202004,95841,"sacramento, ca",5745,1660,-1069,616,81.630145,80.03230791,83.22798146,41.5,0.66,16.5,0.1216,4.5,-20.5,337050,0.045,0.0215,1.0531
202004,95864,"sacramento, ca",4492,1708,-168,838,81.3773,79.41424357,83.34035679,42,0.0633,2.5,-0.0968,-4.5,-20,744525,-0.1881,-0.1437,2.3265
202003,95826,"sacramento, ca",1705,142,-94,746,97.118146,96.34428181,97.89200924,22.5,0.3235,5.5,-0.4375,-17.5,-37,345000,0.0297,0.0028,1.0781
202003,95828,"sacramento, ca",1009,208,-107,723,95.994117,96.09916661,95.88906786,23,0.3529,6,-0.4103,-16,-36.5,346050,0.0176,0.0816,1.0814
202003,95835,"sacramento, ca",2198,221,-42,309,95.763009,92.93367883,98.5923384,27.5,0.0185,0.5,-0.2143,-7.5,-32,424550,-0.0239,0.0107,1.3268
202003,95842,"sacramento, ca",3408,243,246,1544,95.437356,93.69703761,97.17767351,26.5,-0.1719,-5.5,-0.3537,-14.5,-33,312050,-0.0095,0.3054,0.9752
202003,95820,"sacramento, ca",2839,383,-243,1607,93.749562,92.52048463,94.97863996,28,0.2174,5,-0.2222,-8,-31.5,307549,0.025,0.0392,0.9611
202003,95831,"sacramento, ca",868,386,-266,-4,93.714546,90.49653337,96.9325583,30,0.3043,7,-0.1176,-4,-29.5,558050,0.0733,0.1411,1.744
202003,95815,"sacramento, ca",5151,387,-28,86,93.714546,92.93367883,94.49541284,27.5,-0.2361,-8.5,-0.0179,-0.5,-32,264950,0.0311,0.0596,0.8279
202003,95841,"sacramento, ca",5745,591,1048,2594,91.36144,94.9436235,87.77925625,25,-0.4792,-23,-0.4186,-18,-34.5,322550,0.0238,-0.0459,1.008
202003,95818,"sacramento, ca",4693,614,686,107,91.200364,89.4810561,92.91967225,31,-0.3261,-15,-0.1143,-4,-28.5,599500,0.0195,-9.00E-04,1.8736
202003,95819,"sacramento, ca",6106,660,-48,-462,90.755655,93.69703761,87.81427271,26.5,-0.2639,-9.5,-0.0536,-1.5,-33,734050,-0.02,0.0715,2.2941
202003,95823,"sacramento, ca",273,795,-627,511,89.516073,85.28608446,93.74606065,34.5,0.5,11.5,-0.2813,-13.5,-25,304900,-0.0444,0.0966,0.9528
202003,95825,"sacramento, ca",1840,802,32,775,89.439036,94.48140626,84.39666643,25.5,-0.3462,-13.5,-0.3289,-12.5,-34,312500,0.1163,0.0591,0.9766
202003,95822,"sacramento, ca",1556,867,-658,107,88.973317,84.64878493,93.29784999,35,0.3462,9,-0.0541,-2,-24.5,325050,0,0.1245,1.0158
202003,95817,"sacramento, ca",7276,888,1302,732,88.822747,93.35387632,84.29161706,27,-0.5781,-37,-0.129,-4,-32.5,419050,0.0608,0.1055,1.3096
202003,95824,"sacramento, ca",5098,933,-428,44,88.504097,84.64878493,92.35940892,35,0.1667,5,0.0938,3,-24.5,264300,0.0163,0.0242,0.8259
202003,95834,"sacramento, ca",4304,967,-388,1413,88.157434,92.52048463,83.79438336,28,0.3333,7,-0.2222,-8,-31.5,427550,0.0128,0.0254,1.3361
202003,95838,"sacramento, ca",3755,1040,242,1553,87.513131,84.64878493,90.37747741,35,-0.186,-8,-0.2857,-14,-24.5,277550,-0.0901,-0.0431,0.8673
202003,95833,"sacramento, ca",1947,1110,-149,-548,86.840815,87.5761608,86.10546957,32.5,0.1607,4.5,0.0156,0.5,-27,367550,0.097,0.1666,1.1486
202003,95821,"sacramento, ca",1917,1171,-778,1224,86.364591,86.35758807,86.37159465,33.5,0.1964,5.5,-0.3796,-20.5,-26,393050,-0.015,0.048,1.2283
202003,95864,"sacramento, ca",4492,1540,-699,425,83.405701,78.07269417,88.73870719,39.5,0.0972,3.5,-0.2255,-11.5,-20,917000,-0.0537,0.1463,2.8659
202003,95829,"sacramento, ca",5657,2115,-1349,-140,79.186218,74.01078507,84.36164998,42.5,0.2879,9.5,-0.1327,-6.5,-17,464500,-0.0502,0.0119,1.4516
202003,95816,"sacramento, ca",4839,2210,-1692,-844,78.559423,88.40955249,68.70929337,32,0.4545,10,-0.1351,-5,-27.5,678550,7.00E-04,0.0631,2.1206
202002,95826,"sacramento, ca",1705,48,-41,1077,98.292174,99.04695652,97.5373913,17,0.5455,6,-0.6264,-28.5,-63,335050,0,-0.0401,1.0806
202002,95828,"sacramento, ca",1009,101,-35,1270,97.412174,99.04695652,95.7773913,17,-0.5278,-19,-0.6458,-31,-63,340050,-0.0158,0.0561,1.0968
202002,95831,"sacramento, ca",868,120,-41,479,96.966957,97.23130435,96.7026087,23,-0.2813,-9,-0.5054,-23.5,-57,519950,0.0398,0.0675,1.6771
202002,95820,"sacramento, ca",2839,140,204,1331,96.636522,97.23130435,96.04173913,23,-0.4773,-21,-0.4103,-16,-57,300048,-0.0354,0.1323,0.9677
202002,95823,"sacramento, ca",273,168,-132,531,96.10087,97.23130435,94.97043478,23,-0.3235,-11,-0.4773,-21,-57,319050,0.0545,0.1405,1.029
202002,95835,"sacramento, ca",2198,179,476,548,95.937391,96.00695652,95.86782609,27,-0.5345,-31,-0.3721,-16,-53,434950,-0.0161,-0.0282,1.4029
202002,95822,"sacramento, ca",1556,209,-91,297,95.408696,96.31304348,94.50434783,26,-0.3418,-13.5,-0.2121,-7,-54,325050,0.0156,0.1423,1.0484
202002,95815,"sacramento, ca",5151,359,-314,1310,93.286957,89.04347826,97.53043478,36,0.3846,10,-0.3271,-17.5,-44,256950,0,0.0749,0.8287
202002,95821,"sacramento, ca",1917,393,-5,1529,92.834783,95.31826087,90.35130435,28,-0.3563,-15.5,-0.513,-29.5,-52,399050,0.0166,0.1007,1.2871
202002,95842,"sacramento, ca",3408,489,-401,1120,91.972174,92.20173913,91.7426087,32,0.1429,4,-0.1899,-7.5,-48,315050,0.0016,0.2562,1.0161
202002,95824,"sacramento, ca",5098,505,-370,622,91.815652,93.75304348,89.87826087,30,-0.1781,-6.5,-0.3333,-15,-50,260050,-0.017,0.0338,0.8387
202002,95816,"sacramento, ca",4839,518,314,5470,91.721739,97.56521739,85.87826087,22,-0.6423,-39.5,-0.7732,-75,-58,678050,-0.0648,0.0596,2.1871
202002,95834,"sacramento, ca",4304,579,-253,1782,91.09913,98.03130435,84.16695652,21,-0.0455,-1,-0.6075,-32.5,-59,422135,0.0021,0.0171,1.3616
202002,95819,"sacramento, ca",6106,612,99,-325,90.845217,89.04347826,92.64695652,36,-0.395,-23.5,-0.0886,-3.5,-44,749050,-0.0013,0.1265,2.4161
202002,95829,"sacramento, ca",5657,766,-558,978,89.293913,91.83304348,86.75478261,33,-0.0571,-2,-0.4107,-23,-47,489050,0.0394,0.0868,1.5774
202002,95825,"sacramento, ca",1840,834,-540,-347,88.615652,85.89913043,91.33217391,39,-0.025,-1,0.322,9.5,-41,279950,-0.0896,0.0562,0.9029
202002,95864,"sacramento, ca",4492,841,-601,-9,88.521739,89.04347826,88,36,-0.2174,-10,-0.1111,-4.5,-44,969050,0.0423,0.2223,3.1258
202002,95833,"sacramento, ca",1947,961,-748,-205,87.373913,95.31826087,79.42956522,28,0.0769,2,-0.2632,-10,-52,335050,-0.0335,0.0772,1.0806
202002,95838,"sacramento, ca",3755,1282,-671,-119,84.709565,82.3373913,87.08173913,43,-0.0652,-3,-0.0337,-1.5,-37,305050,-0.0467,0.1194,0.9839
202002,95818,"sacramento, ca",4693,1300,-722,-840,84.553043,79.46434783,89.64173913,46,-0.08,-4,0.2105,8,-34,588050,-0.0439,-0.0032,1.8968
202002,95841,"sacramento, ca",5745,1639,-1095,1240,81.951304,78.56,85.3426087,48,0.0549,2.5,0.0667,3,-32,315050,-0.0653,-0.0393,1.0161
202002,95817,"sacramento, ca",7276,2190,,-479,77.81913,63.93043478,91.70782609,64,0.3617,17,0.6,24,-16,395050,0,0.0911,1.2742
202001,95826,"sacramento, ca",1705,7,144,837,99.530678,99.96549106,99.09586583,11,-0.7556,-34,-0.7885,-41,-74.5,335050,-0.0344,-0.036,1.1167
202001,95823,"sacramento, ca",273,36,391,773,98.488509,98.24004417,98.73697288,34,-0.3462,-18,-0.2688,-12.5,-51.5,302549.5,0.0085,0.0651,1.0083
202001,95815,"sacramento, ca",5151,45,-38,1390,98.353924,99.19249086,97.51535648,26,-0.0189,-0.5,-0.5667,-34,-59.5,256950,-0.03,0.062,0.8563
202001,95828,"sacramento, ca",1009,66,697,1220,97.791428,97.76382083,97.81903513,36,-0.3271,-17.5,-0.3077,-16,-49.5,345494,0.0236,0.0897,1.1515
202001,95831,"sacramento, ca",868,79,283,427,97.601629,98.59203534,96.61122231,32,-0.3725,-19,-0.3263,-15.5,-53.5,500050,-0.0291,-0.0138,1.6667
202001,95842,"sacramento, ca",3408,88,183,1441,97.349714,99.01994617,95.67948099,28,-0.3412,-14.5,-0.5484,-34,-57.5,314550,2.00E-04,0.2582,1.0484
202001,95822,"sacramento, ca",1556,118,16,1299,96.797571,96.71474912,96.88039202,39.5,0.0128,0.5,-0.2685,-14.5,-46,320050,-0.0078,0.0686,1.0667
202001,95824,"sacramento, ca",5098,135,747,3606,96.338602,97.63268687,95.04451653,36.5,-0.2234,-10.5,-0.3596,-20.5,-49,264550,-0.0167,0.0708,0.8817
202001,95829,"sacramento, ca",5657,208,444,3861,95.355097,97.99157982,92.71861412,35,-0.3396,-18,-0.5035,-35.5,-50.5,470494,0.0398,0.0398,1.5682
202001,95833,"sacramento, ca",1947,213,460,812,95.241217,99.19249086,91.2899441,26,-0.4902,-25,-0.5315,-29.5,-59.5,346649,-0.0069,0.1253,1.1553
202001,95864,"sacramento, ca",4492,240,1396,1303,94.834012,93.91262337,95.75540065,46,-0.2868,-18.5,-0.3235,-22,-39.5,929750,0.0945,0.1858,3.0991
202001,95825,"sacramento, ca",1840,294,514,229,94.043757,96.57671337,91.5108013,40,-0.2308,-12,-0.0909,-4,-45.5,307500,-0.0082,0.1241,1.0249
202001,95834,"sacramento, ca",4304,326,543,1843,93.640003,99.53758023,87.74242529,22,-0.581,-30.5,-0.6364,-38.5,-63.5,421231,-0.0254,0.0665,1.404
202001,95820,"sacramento, ca",2839,344,427,1403,93.450204,94.89957899,92.00082821,44,-0.12,-6,-0.1538,-8,-41.5,311050,-0.0205,0.1309,1.0367
202001,95821,"sacramento, ca",1917,388,479,2339,92.911864,95.11353441,90.71019394,43.5,-0.2162,-12,-0.281,-17,-42,392550,0.0221,0.0523,1.3084
202001,95841,"sacramento, ca",5745,544,-198,2195,91.096694,94.18869487,88.00469322,45.5,-0.0714,-3.5,-0.2353,-14,-40,337050,-0.0158,0.0372,1.1234
202001,95818,"sacramento, ca",4693,578,-419,236,90.69639,91.2899441,90.10283663,50,0.2658,10.5,-0.1071,-6,-35.5,615050,-0.0315,0.0082,2.05
202001,95838,"sacramento, ca",3755,611,-32,670,90.289185,93.91262337,86.66574643,46,0.1084,4.5,-0.1068,-5.5,-39.5,320000,0.0321,0.1938,1.0665
202001,95835,"sacramento, ca",2198,655,-269,-316,89.819863,84.49168335,95.14804334,58,0.1717,8.5,0.3647,15.5,-27.5,442050,-0.001,0.0758,1.4734
202001,95819,"sacramento, ca",6106,711,-209,-423,89.26772,82.89046863,95.64497205,59.5,0.1333,7,0.1553,8,-26,750050,0.0846,0.224,2.5
202001,95816,"sacramento, ca",4839,832,-522,5325,88.073711,80.57146801,95.57595417,61.5,0.2947,14,-0.2849,-24.5,-24,725050,0.0693,0.0693,2.4167
201912,95815,"sacramento, ca",5151,7,200,1339,99.540192,99.80813761,99.27224611,26.5,-0.3205,-12.5,-0.4904,-25.5,-52.5,264900,-0.0538,0.0594,0.883
201912,95822,"sacramento, ca",1556,134,555,943,96.414158,97.3933179,95.43499835,39,-0.0714,-3,-0.2041,-10,-40,322550,-0.0168,0.1159,1.0752
201912,95826,"sacramento, ca",1705,151,19,643,96.228912,94.56169368,97.89612967,45,0.3636,12,0,0,-34,347000,-0.0087,0.0057,1.1567
201912,95818,"sacramento, ca",4693,159,72,384,96.086669,97.16175984,95.0115779,39.5,0.0972,3.5,-0.2255,-11.5,-39.5,635050,0.0601,0.0162,2.117
201912,95817,"sacramento, ca",7276,173,407,706,95.914654,98.31955012,93.50975852,37.5,0.1719,5.5,-0.2021,-9.5,-41.5,399050,0.0364,0.1083,1.3302
201912,95842,"sacramento, ca",3408,271,174,2400,94.594773,95.85180284,93.33774396,42.5,0.3281,10.5,-0.1981,-10.5,-36.5,314500,-0.0014,0.196,1.0483
201912,95816,"sacramento, ca",4839,310,347,1538,94.214357,92.49751902,95.93119418,47.5,0.131,5.5,-0.0865,-4.5,-31.5,678050,0.1395,-0.03,2.2604
201912,95841,"sacramento, ca",5745,346,1259,1601,93.718161,91.28018525,96.15613629,49,0.1136,5,0.1395,6,-30,342450,0.0074,0.0539,1.1415
201912,95831,"sacramento, ca",868,362,281,116,93.562686,89.34171353,97.78365862,51,0.0851,4,0.02,1,-28,515050,-0.0094,0.0957,1.717
201912,95835,"sacramento, ca",2198,386,-214,349,93.304664,90.76414158,95.8451869,49.5,0.4559,15.5,-0.0294,-1.5,-29.5,442500,0.0534,0.1061,1.4751
201912,95823,"sacramento, ca",273,427,-68,495,92.83824,88.4287132,97.24776712,52,0.3333,13,0.1064,5,-27,300000,-2.00E-04,0.0751,1
201912,95819,"sacramento, ca",6106,502,-70,-298,92.163414,87.91928548,96.40754218,52.5,0.25,10.5,0.0938,4.5,-26.5,691550,-0.005,0.064,2.3054
201912,95838,"sacramento, ca",3755,579,997,1037,91.448892,96.25537545,86.6424082,41.5,-0.0978,-4.5,-0.217,-11.5,-37.5,310050,-0.0343,0.2404,1.0335
201912,95829,"sacramento, ca",5657,652,1077,2679,90.697982,87.43632153,93.95964274,53,0.0192,1,-0.1452,-9,-26,452500,0.0057,-0.0143,1.5084
201912,95833,"sacramento, ca",1947,673,1238,-152,90.476348,89.34171353,91.61098247,51,-0.0727,-4,0.1087,5,-28,349050,0.0418,0.094,1.1635
201912,95828,"sacramento, ca",1009,763,-219,708,89.550116,86.90704598,92.19318558,53.5,0.3049,12.5,0.0918,4.5,-25.5,337525,0.023,0.0546,1.1251
201912,95820,"sacramento, ca",2839,771,209,777,89.51042,90.21501819,88.80582203,50,0.25,10,0.0204,1,-29,317550,0.0032,0.245,1.0585
201912,95825,"sacramento, ca",1840,808,259,475,89.235858,88.4287132,90.04300364,52,0.1818,8,-0.0877,-5,-27,310050,0.0333,0.1481,1.0335
201912,95821,"sacramento, ca",1917,867,-94,203,88.699967,84.73701621,92.66291763,55.5,0.3214,13.5,0.2065,9.5,-23.5,384050,-0.0129,-0.0141,1.2802
201912,95834,"sacramento, ca",4304,869,181,1406,88.690043,87.91928548,89.46080053,52.5,0.25,10.5,-0.0094,-0.5,-26.5,432188.5,0.0192,0.0943,1.4407
201912,95824,"sacramento, ca",5098,882,32,174,88.6305,92.98048296,84.28051604,47,0.093,4,0.119,5,-32,269050,0,0.0968,0.8968
201912,95864,"sacramento, ca",4492,1636,950,538,82.557063,71.86238836,93.25173669,64.5,0.0932,5.5,-0.0077,-0.5,-14.5,849500,5.00E-04,5.00E-04,2.832
201911,95826,"sacramento, ca",1705,170,31,855,96.229165,97.32555929,95.13277141,33,0.2,5.5,-0.0833,-3,-37,350050,0.0148,0.016,1.1327
201911,95835,"sacramento, ca",2198,172,-49,721,96.210153,96.97699474,95.44331073,34,0.2593,7,-0.1807,-7.5,-36,420050,0.0133,0.0454,1.3592
201911,95815,"sacramento, ca",5151,207,912,2576,95.820394,92.93364599,98.7071424,39,-0.093,-4,-0.2353,-12,-31,279950,0.0568,0.1544,0.9058
201911,95818,"sacramento, ca",4693,231,359,667,95.430636,95.35458521,95.5066861,36,0.1613,5,-0.2421,-11.5,-34,599050,0.0345,0.051,1.9385
201911,95823,"sacramento, ca",273,359,318,1513,93.744851,92.93364599,94.55605552,39,0.013,0.5,-0.093,-4,-31,300049,-0.0148,0.0718,0.9709
201911,95819,"sacramento, ca",6106,432,428,-281,92.838583,90.55073199,95.12643387,42,0.012,0.5,0.1507,5.5,-28,695050,0.0627,0.1124,2.2492
201911,95842,"sacramento, ca",3408,445,186,1378,92.715001,97.49667279,87.93332911,32,0.1852,5,-0.1579,-6,-38,314950,-2.00E-04,0.186,1.0191
201911,95828,"sacramento, ca",1009,544,53,1793,91.707333,91.97667786,91.4379872,41,0.0123,0.5,-0.0787,-3.5,-29,329950,-3.00E-04,0.0473,1.0676
201911,95817,"sacramento, ca",7276,580,389,817,91.463337,97.49667279,85.4300019,32,-0.0154,-0.5,-0.2558,-11,-38,385050,0.0065,0,1.246
201911,95831,"sacramento, ca",868,643,458,-125,90.851765,84.53007161,97.17345839,47,0.0805,3.5,0.175,7,-23,519950,0.0305,0.1182,1.6825
201911,95816,"sacramento, ca",4839,657,1530,331,90.680651,90.55073199,90.81057101,42,-0.125,-6,0.05,2,-28,595050,-0.0845,-0.1333,1.9256
201911,95822,"sacramento, ca",1556,689,491,392,90.42715,90.55073199,90.30356803,42,0.1667,6,0.0633,2.5,-28,328050,0.0015,0.1138,1.0615
201911,95821,"sacramento, ca",1917,773,1401,-317,89.761709,90.55073199,88.97268521,42,-0.1765,-9,0.6154,16,-28,389050,-0.0114,-0.0201,1.2589
201911,95824,"sacramento, ca",5098,914,230,2903,88.712846,89.16281133,88.26288104,43,0.1026,4,-0.1224,-6,-27,269050,0.0189,0.0829,0.8706
201911,95820,"sacramento, ca",2839,980,-141,1396,88.145637,92.59141897,83.69985424,40,0.25,8,-0.0244,-1,-30,316550,0.0585,0.2267,1.0243
201911,95834,"sacramento, ca",4304,1050,-293,1383,87.629127,90.55073199,84.70752266,42,0.3333,10.5,0.05,2,-28,424040,0.0218,0.0916,1.3721
201911,95825,"sacramento, ca",1840,1067,-568,1046,87.499208,87.78122821,87.2171874,44,0.3134,10.5,-0.0928,-4.5,-26,300050,-0.1098,0.1321,0.9709
201911,95827,"sacramento, ca",6051,1290,1210,422,85.572596,89.16281133,81.98238165,43,-0.0947,-4.5,0.0617,2.5,-27,350050,-0.0411,0.0309,1.1327
201911,95838,"sacramento, ca",3755,1576,635,622,83.40199,85.12580011,81.67817986,46,-0.0108,-0.5,0.122,5,-24,321050,0.081,0.1977,1.0388
201911,95841,"sacramento, ca",5745,1605,-434,592,83.161164,87.78122821,78.54109893,44,0.1429,5.5,0.1429,5.5,-26,339950,0.0161,0.03,1.1
201911,95829,"sacramento, ca",5657,1729,-537,2730,82.311934,76.33563597,88.28823119,52,0.2381,10,-0.0545,-3,-18,449950,-0.0313,0.0021,1.456
201911,95833,"sacramento, ca",1947,1911,301,-1762,81.234552,72.90702833,89.56207618,55,0.2088,9.5,0.9643,27,-15,335050,-0.0147,0.0824,1.0841
201911,95864,"sacramento, ca",4492,2586,648,-1123,77.048609,64.7823056,89.31491223,59,0.0442,2.5,0.1683,8.5,-11,849050,0,0.0385,2.7476
201911,95811,"sacramento, ca",9456,2790,2627,,75.901515,79.82128145,71.98174789,50,-0.1736,-10.5,0.0753,3.5,-20,550050,0,0.0195,1.7799
201910,95835,"sacramento, ca",2198,123,-28,2251,97.045072,98.19836669,95.89177732,27,0.08,2,-0.3793,-16.5,-39,414550,0.052,0.011,1.3289
201910,95826,"sacramento, ca",1705,201,-56,1573,95.88866,97.96770775,93.80961287,27.5,-0.0517,-1.5,-0.3038,-12,-38.5,344950,0.0085,0.0297,1.1058
201910,95832,"sacramento, ca",10726,417,2530,278,93.183093,93.17997631,93.18621034,35,-0.3636,-20,0.0145,0.5,-31,294050,0.0691,0.0929,0.9426
201910,95825,"sacramento, ca",1840,499,209,711,92.117075,94.37067514,89.86347485,33.5,-0.0694,-2.5,-0.0822,-3,-32.5,337050,-0.0015,0.2259,1.0805
201910,95818,"sacramento, ca",4693,590,66,51,91.35029,96.16607443,86.53450533,31,-0.0159,-0.5,-0.253,-10.5,-35,579049,0.0537,-0.0773,1.8563
201910,95828,"sacramento, ca",1009,597,-257,2514,91.263014,86.77763232,95.74839474,40.5,0.3729,11,-0.1,-4.5,-25.5,330050,-0.0118,0.0329,1.058
201910,95842,"sacramento, ca",3408,631,-132,918,90.941961,98.19836669,83.68555576,27,0.2,4.5,-0.1429,-4.5,-39,315000,-0.0032,0.1455,1.0098
201910,95823,"sacramento, ca",273,677,-366,1443,90.480643,89.18396609,91.77732062,38.5,0.3276,9.5,-0.0375,-1.5,-27.5,304549.5,0.0167,0.0651,0.9763
201910,95834,"sacramento, ca",4304,757,-163,3923,89.794901,95.85437317,83.73542797,31.5,-0.1,-3.5,-0.37,-18.5,-34.5,415000,0.0532,0.0694,1.3304
201910,95820,"sacramento, ca",2839,839,276,1942,89.031232,95.5177358,82.54472913,32,-0.0986,-3.5,-0.2644,-11.5,-34,299049.5,0.017,0.1115,0.9586
201910,95819,"sacramento, ca",6106,860,-353,-617,88.906552,85.74901814,92.06408578,41.5,0.1216,4.5,0.2029,7,-24.5,654050,-0.0646,0.0918,2.0968
201910,95817,"sacramento, ca",7276,969,1036,864,88.099246,95.14992831,81.04856306,32.5,-0.2262,-9.5,-0.1096,-4,-33.5,382550,-0.0303,0.0186,1.2263
201910,95831,"sacramento, ca",868,1101,-210,-386,87.223365,82.78785612,91.65887414,43.5,0.0235,1,0.1757,6.5,-22.5,504550,0.0151,0.0803,1.6175
201910,95815,"sacramento, ca",5151,1119,-837,997,87.098685,83.56087526,90.63649398,43,0.303,10,0.0488,2,-23,264900,-0.0154,0.1294,0.8491
201910,95824,"sacramento, ca",5098,1144,-481,3184,86.896079,88.65407394,85.13808366,39,0.0263,1,-0.1034,-4.5,-27,264050,-0.0056,0.0353,0.8464
201910,95841,"sacramento, ca",5745,1171,-18,1863,86.69659,89.18396609,84.20921389,38.5,-0.061,-2.5,-0.0128,-0.5,-27.5,334549.5,-0.0159,-0.0198,1.0724
201910,95822,"sacramento, ca",1556,1180,-362,-500,86.624899,92.11395798,81.13583941,36,-0.027,-1,0.125,4,-30,327550,0.0415,0.1717,1.05
201910,95829,"sacramento, ca",5657,1192,-605,1847,86.478399,85.14431769,87.81248052,42,0.2,7,0.0244,1,-24,464500,0.0022,0.0344,1.4891
201910,95821,"sacramento, ca",1917,2174,-1067,964,79.8828,71.94065208,87.82494857,51,0.3973,14.5,0.0737,3.5,-15,393550,0.0215,0.0715,1.2616
201910,95816,"sacramento, ca",4839,2187,-380,-611,79.826694,76.69097937,82.96240883,48,0.0909,4,0.1852,7.5,-18,649950,-0.0669,-0.0385,2.0837
201910,95838,"sacramento, ca",3755,2211,-1661,265,79.680195,78.84795212,80.51243688,46.5,0.5246,16,0.2237,8.5,-19.5,296994,-0.0646,0.1465,0.952
201910,95833,"sacramento, ca",1947,2212,-1094,-1444,79.677077,80.05111901,79.30303597,45.5,0.1818,7,0.1375,5.5,-20.5,340050,-0.0286,0.071,1.0901
201910,95827,"sacramento, ca",6051,2500,-1952,-345,77.909731,77.21463749,78.60482514,47.5,0.3571,12.5,0.3014,11,-18.5,365050,0.0296,0.0745,1.1702
201910,95864,"sacramento, ca",4492,3234,-504,-1699,73.929306,64.06707811,83.79153419,56.5,0.0273,1.5,0.314,13.5,-9.5,849050,-0.0241,0.152,2.722
201910,95811,"sacramento, ca",9456,5417,71,,62.857677,58.15722212,67.55813229,60.5,0.1524,8,-0.0163,-1,-5.5,550050,-0.1654,-0.0725,1.7634
201910,95814,"sacramento, ca",7409,6123,-4739,2631,59.675207,60.23938657,59.11102799,59,0.6857,24,-0.41,-41,-7,595040,-0.0083,0.3222,1.9076
201909,95835,"sacramento, ca",2198,95,415,1547,97.535712,98.37981572,96.69160843,25,-0.2857,-10,-0.3056,-11,-40.5,396328.5714,-0.0364,-0.0311,1.2582
201909,95826,"sacramento, ca",1705,145,314,2110,96.787459,96.84002226,96.7348958,29,-0.1714,-6,-0.1944,-7,-36.5,343785.7143,-0.0013,0.014,1.0914
201909,95815,"sacramento, ca",5151,282,303,1145,94.907551,94.45303321,95.3620679,33,-0.0833,-3,-0.1081,-4,-32.5,271335.7143,0.0074,0.1795,0.8614
